,Daily_Screen_Time,App_Social_Media_Time,App_Work_Time,App_Entertainment_Time,Phone_Unlocks,Sleep_Duration,Well_Being_Score,Stress_Level,Mood_Rating
363,79.0,2.0,14.0,63.0,115.0,5.1,7.0,6.0,10.0
364,332.0,163.0,62.0,107.0,55.0,6.2,9.0,3.0,9.0
365,454.0,25.0,35.0,394.0,27.0,6.4,10.0,1.0,10.0
366,308.0,69.0,49.0,190.0,59.0,4.8,7.0,1.0,3.0
367,509.0,138.0,135.0,236.0,127.0,8.0,7.0,10.0,6.0
368,352.0,67.0,3.0,282.0,117.0,4.3,10.0,7.0,5.0
369,476.0,9.0,118.0,349.0,141.0,5.8,6.0,2.0,6.0
370,215.0,33.0,55.0,127.0,140.0,7.0,5.0,8.0,10.0
371,110.0,19.0,16.0,75.0,114.0,4.8,5.0,5.0,2.0
372,509.0,97.0,102.0,310.0,115.0,7.6,10.0,4.0,7.0
373,243.0,72.0,23.0,148.0,56.0,7.0,2.0,6.0,10.0
374,93.0,45.0,25.0,23.0,133.0,8.3,5.0,5.0,8.0
375,97.0,29.0,28.0,40.0,30.0,7.6,9.0,1.0,1.0
376,277.0,62.0,65.0,150.0,63.0,8.1,6.0,4.0,6.0
377,420.0,114.0,38.0,268.0,124.0,4.3,8.0,8.0,8.0
378,115.0,36.0,4.0,75.0,144.0,5.1,3.0,3.0,10.0
379,306.0,10.0,11.0,285.0,120.0,5.5,7.0,1.0,5.0
380,250.0,110.0,75.0,65.0,93.0,8.2,4.0,7.0,8.0
381,194.0,44.0,37.0,113.0,123.0,4.5,7.0,3.0,7.0
382,353.0,9.0,20.0,324.0,15.0,6.3,7.0,7.0,3.0
383,269.0,16.0,61.0,192.0,90.0,6.8,1.0,3.0,7.0
384,206.0,51.0,46.0,109.0,29.0,6.0,2.0,5.0,7.0
385,507.0,118.0,92.0,297.0,40.0,6.5,2.0,5.0,5.0
386,365.0,179.0,52.0,134.0,80.0,5.5,1.0,8.0,4.0
387,139.0,56.0,10.0,73.0,71.0,8.2,7.0,6.0,7.0
388,350.0,52.0,95.0,203.0,18.0,6.3,10.0,10.0,3.0
389,285.0,64.0,30.0,191.0,89.0,6.9,9.0,9.0,4.0
390,236.0,76.0,20.0,140.0,100.0,8.4,4.0,9.0,9.0
391,170.0,84.0,1.0,85.0,122.0,8.7,1.0,6.0,8.0
392,171.0,84.0,42.0,45.0,27.0,7.7,2.0,7.0,8.0
393,288.0,63.0,5.0,220.0,145.0,4.4,7.0,10.0,7.0
394,411.0,131.0,63.0,217.0,142.0,8.5,1.0,8.0,9.0
395,423.0,58.0,22.0,343.0,86.0,4.7,10.0,6.0,9.0
396,467.0,53.0,91.0,323.0,99.0,4.1,6.0,3.0,5.0
397,87.0,29.0,16.0,42.0,122.0,9.0,2.0,9.0,7.0
398,222.0,27.0,9.0,186.0,23.0,8.2,4.0,2.0,10.0
399,583.0,174.0,117.0,292.0,105.0,8.1,5.0,7.0,5.0
400,222.0,48.0,60.0,114.0,88.0,4.4,8.0,3.0,3.0
401,314.0,138.0,60.0,116.0,144.0,7.7,3.0,9.0,5.0
402,78.0,24.0,8.0,46.0,131.0,8.7,3.0,1.0,6.0
403,387.0,133.0,28.0,226.0,31.0,7.5,5.0,10.0,9.0
404,368.0,50.0,64.0,254.0,83.0,5.3,8.0,1.0,4.0
405,70.0,13.0,18.0,39.0,104.0,5.0,6.0,5.0,1.0
406,238.0,114.0,24.0,100.0,84.0,6.3,8.0,4.0,8.0
407,83.0,39.0,23.0,21.0,88.0,7.2,3.0,2.0,8.0
408,136.0,67.0,35.0,34.0,20.0,7.7,2.0,2.0,9.0
409,443.0,50.0,108.0,285.0,36.0,7.2,2.0,4.0,2.0
410,109.0,44.0,23.0,42.0,131.0,8.9,1.0,8.0,9.0
411,420.0,48.0,25.0,347.0,134.0,6.4,6.0,1.0,7.0
412,483.0,65.0,39.0,379.0,141.0,7.4,9.0,9.0,7.0
413,151.0,23.0,10.0,118.0,22.0,7.9,1.0,3.0,6.0
414,164.0,0.0,15.0,149.0,98.0,5.2,7.0,3.0,6.0
415,279.0,61.0,38.0,180.0,28.0,7.9,6.0,5.0,5.0
416,317.0,7.0,44.0,266.0,108.0,8.5,5.0,10.0,3.0
417,508.0,93.0,34.0,381.0,144.0,8.3,2.0,6.0,10.0
418,400.0,68.0,18.0,314.0,44.0,6.2,9.0,1.0,4.0
419,88.0,14.0,26.0,48.0,21.0,6.5,7.0,3.0,4.0
420,232.0,27.0,39.0,166.0,143.0,7.9,7.0,1.0,5.0
421,582.0,192.0,132.0,258.0,90.0,6.3,6.0,1.0,8.0
422,550.0,170.0,31.0,349.0,16.0,6.9,9.0,9.0,3.0
423,572.0,22.0,104.0,446.0,75.0,8.9,9.0,2.0,2.0
424,520.0,196.0,111.0,213.0,23.0,5.9,5.0,3.0,9.0
425,548.0,133.0,63.0,352.0,78.0,7.0,7.0,1.0,5.0
426,429.0,95.0,32.0,302.0,32.0,7.8,1.0,1.0,3.0
427,474.0,134.0,118.0,222.0,141.0,5.6,4.0,3.0,3.0
428,600.0,162.0,17.0,421.0,37.0,7.7,7.0,6.0,10.0
429,393.0,120.0,40.0,233.0,136.0,7.2,8.0,5.0,9.0
430,83.0,6.0,19.0,58.0,86.0,6.8,9.0,3.0,5.0
431,281.0,94.0,73.0,114.0,60.0,4.6,8.0,3.0,7.0
432,382.0,52.0,63.0,267.0,16.0,8.5,10.0,7.0,4.0
433,543.0,112.0,160.0,271.0,115.0,5.1,7.0,4.0,6.0
434,442.0,163.0,118.0,161.0,21.0,6.1,6.0,5.0,10.0
435,508.0,160.0,29.0,319.0,19.0,7.1,2.0,8.0,1.0
436,163.0,0.0,44.0,119.0,74.0,5.4,10.0,1.0,2.0
437,66.0,21.0,9.0,36.0,140.0,7.9,7.0,4.0,3.0
438,430.0,25.0,68.0,337.0,120.0,5.7,5.0,2.0,5.0
439,401.0,58.0,53.0,290.0,27.0,8.9,7.0,8.0,5.0
440,505.0,95.0,18.0,392.0,128.0,8.9,3.0,3.0,10.0
441,61.0,19.0,6.0,36.0,47.0,7.9,2.0,9.0,6.0
442,64.0,28.0,3.0,33.0,82.0,5.8,9.0,7.0,9.0
443,96.0,43.0,0.0,53.0,140.0,5.1,1.0,5.0,6.0
444,524.0,52.0,21.0,451.0,89.0,7.8,4.0,4.0,5.0
445,230.0,52.0,38.0,140.0,26.0,6.1,5.0,2.0,3.0
446,232.0,57.0,36.0,139.0,135.0,4.2,4.0,3.0,3.0
447,349.0,148.0,99.0,102.0,146.0,4.8,7.0,4.0,4.0
448,148.0,40.0,1.0,107.0,69.0,7.2,8.0,2.0,2.0
449,425.0,33.0,49.0,343.0,95.0,8.8,8.0,10.0,2.0
450,523.0,1.0,83.0,439.0,94.0,6.0,7.0,5.0,3.0
451,70.0,30.0,7.0,33.0,34.0,8.6,7.0,6.0,3.0
452,461.0,4.0,63.0,394.0,20.0,5.8,6.0,9.0,3.0
453,358.0,35.0,59.0,264.0,126.0,7.6,10.0,7.0,2.0
454,518.0,65.0,29.0,424.0,146.0,7.8,7.0,6.0,2.0
455,336.0,99.0,68.0,169.0,102.0,8.9,10.0,1.0,8.0
456,147.0,64.0,6.0,77.0,38.0,8.9,3.0,6.0,9.0
457,400.0,149.0,114.0,137.0,87.0,5.4,7.0,9.0,9.0
458,500.0,209.0,150.0,141.0,119.0,6.1,4.0,2.0,7.0
459,97.0,29.0,1.0,67.0,124.0,6.8,8.0,3.0,8.0
460,175.0,11.0,37.0,127.0,132.0,8.3,1.0,10.0,1.0
461,424.0,108.0,121.0,195.0,112.0,6.8,6.0,10.0,5.0
462,362.0,119.0,67.0,176.0,62.0,7.6,7.0,2.0,4.0
463,318.0,44.0,88.0,186.0,18.0,5.0,2.0,10.0,7.0
464,258.0,13.0,13.0,232.0,20.0,7.8,8.0,9.0,7.0
465,533.0,210.0,96.0,227.0,10.0,4.1,6.0,5.0,3.0
466,412.0,159.0,102.0,151.0,45.0,5.5,2.0,9.0,3.0
467,360.0,33.0,92.0,235.0,55.0,8.7,8.0,4.0,10.0
468,592.0,72.0,148.0,372.0,104.0,4.6,8.0,8.0,5.0
469,588.0,250.0,47.0,291.0,130.0,5.8,1.0,7.0,4.0
470,454.0,192.0,133.0,129.0,72.0,8.6,3.0,3.0,3.0
471,88.0,10.0,16.0,62.0,42.0,5.9,6.0,2.0,8.0
472,502.0,132.0,132.0,238.0,149.0,6.4,9.0,10.0,2.0
473,220.0,8.0,8.0,204.0,135.0,5.2,6.0,4.0,10.0
474,520.0,16.0,2.0,502.0,55.0,6.0,6.0,7.0,6.0
475,210.0,89.0,11.0,110.0,34.0,8.2,5.0,8.0,4.0
476,80.0,25.0,20.0,35.0,89.0,5.5,3.0,4.0,10.0
477,397.0,97.0,76.0,224.0,59.0,6.7,10.0,3.0,7.0
478,477.0,144.0,116.0,217.0,66.0,4.7,5.0,9.0,1.0
479,86.0,42.0,23.0,21.0,120.0,5.4,5.0,4.0,8.0
480,586.0,5.0,172.0,409.0,114.0,6.8,4.0,2.0,2.0
481,290.0,128.0,46.0,116.0,66.0,8.3,9.0,9.0,4.0
482,199.0,31.0,34.0,134.0,84.0,4.1,9.0,6.0,9.0
483,161.0,52.0,25.0,84.0,55.0,6.1,7.0,7.0,6.0
484,74.0,27.0,6.0,41.0,117.0,8.3,4.0,4.0,1.0
485,410.0,47.0,65.0,298.0,46.0,6.7,10.0,7.0,10.0
486,513.0,25.0,66.0,422.0,102.0,7.5,9.0,8.0,2.0
487,279.0,88.0,2.0,189.0,13.0,7.5,8.0,6.0,6.0
488,546.0,151.0,105.0,290.0,128.0,7.3,9.0,10.0,8.0
489,65.0,3.0,14.0,48.0,126.0,5.9,2.0,7.0,5.0
490,337.0,147.0,6.0,184.0,105.0,6.6,3.0,9.0,8.0
491,589.0,51.0,107.0,431.0,10.0,4.2,10.0,8.0,8.0
492,503.0,24.0,77.0,402.0,145.0,4.5,3.0,1.0,7.0
493,336.0,161.0,15.0,160.0,19.0,6.4,7.0,8.0,10.0
494,445.0,101.0,62.0,282.0,42.0,8.4,2.0,10.0,9.0
495,473.0,127.0,91.0,255.0,144.0,7.1,9.0,9.0,2.0
496,96.0,9.0,22.0,65.0,43.0,7.0,1.0,8.0,2.0
497,528.0,261.0,48.0,219.0,131.0,4.1,5.0,5.0,3.0
498,585.0,246.0,70.0,269.0,148.0,5.9,5.0,8.0,8.0
499,566.0,250.0,142.0,174.0,96.0,7.7,5.0,3.0,7.0
500,409.0,16.0,35.0,358.0,114.0,6.5,3.0,7.0,1.0
501,143.0,6.0,19.0,118.0,71.0,7.6,5.0,4.0,9.0
502,331.0,59.0,18.0,254.0,94.0,5.7,6.0,7.0,3.0
503,534.0,264.0,34.0,236.0,14.0,6.4,5.0,3.0,7.0
504,430.0,16.0,69.0,345.0,132.0,4.5,6.0,6.0,8.0
505,368.0,176.0,85.0,107.0,80.0,6.3,4.0,2.0,9.0
506,94.0,13.0,21.0,60.0,103.0,5.6,1.0,3.0,9.0
507,404.0,56.0,26.0,322.0,32.0,7.3,2.0,6.0,1.0
508,569.0,249.0,90.0,230.0,125.0,4.4,1.0,9.0,8.0
509,517.0,38.0,129.0,350.0,123.0,6.8,2.0,7.0,9.0
510,123.0,5.0,30.0,88.0,120.0,4.7,10.0,10.0,6.0
511,122.0,22.0,34.0,66.0,57.0,5.6,2.0,1.0,3.0
512,414.0,31.0,11.0,372.0,39.0,4.7,5.0,1.0,6.0
513,87.0,42.0,26.0,19.0,16.0,6.2,4.0,8.0,4.0
514,259.0,103.0,5.0,151.0,91.0,6.1,10.0,6.0,7.0
515,177.0,73.0,3.0,101.0,38.0,4.9,9.0,2.0,6.0
516,191.0,77.0,22.0,92.0,36.0,5.2,8.0,1.0,5.0
517,563.0,169.0,53.0,341.0,75.0,7.9,7.0,9.0,3.0
518,244.0,74.0,12.0,158.0,67.0,7.6,2.0,2.0,6.0
519,284.0,115.0,44.0,125.0,56.0,5.7,5.0,4.0,6.0
520,94.0,1.0,1.0,92.0,93.0,4.8,9.0,2.0,1.0
521,396.0,25.0,28.0,343.0,133.0,9.0,8.0,7.0,8.0
522,511.0,157.0,76.0,278.0,109.0,8.0,7.0,9.0,10.0
523,554.0,52.0,131.0,371.0,27.0,7.0,4.0,3.0,9.0
524,473.0,225.0,105.0,143.0,135.0,8.4,10.0,2.0,3.0
525,285.0,121.0,77.0,87.0,121.0,6.3,10.0,10.0,7.0
526,71.0,35.0,9.0,27.0,107.0,5.4,6.0,6.0,3.0
527,390.0,35.0,100.0,255.0,78.0,6.6,3.0,10.0,7.0
528,566.0,226.0,34.0,306.0,139.0,8.1,10.0,8.0,4.0
529,209.0,21.0,39.0,149.0,148.0,5.7,9.0,4.0,10.0
530,102.0,24.0,14.0,64.0,43.0,7.0,6.0,5.0,9.0
531,377.0,129.0,5.0,243.0,102.0,8.6,8.0,5.0,9.0
532,112.0,55.0,9.0,48.0,26.0,5.5,8.0,10.0,7.0
533,404.0,168.0,45.0,191.0,51.0,4.6,5.0,8.0,8.0
534,101.0,35.0,2.0,64.0,145.0,6.6,5.0,5.0,9.0
535,374.0,52.0,77.0,245.0,105.0,8.8,3.0,5.0,2.0
536,466.0,92.0,95.0,279.0,94.0,5.1,8.0,5.0,6.0
537,355.0,144.0,101.0,110.0,41.0,7.0,2.0,7.0,4.0
538,196.0,48.0,38.0,110.0,88.0,5.4,5.0,10.0,8.0
539,142.0,18.0,9.0,115.0,15.0,5.3,4.0,9.0,2.0
540,472.0,175.0,128.0,169.0,128.0,6.8,3.0,9.0,9.0
541,592.0,285.0,160.0,147.0,142.0,6.2,9.0,4.0,5.0
542,186.0,40.0,12.0,134.0,63.0,7.5,5.0,1.0,9.0
543,188.0,61.0,30.0,97.0,125.0,8.7,2.0,8.0,2.0
544,434.0,63.0,104.0,267.0,106.0,5.8,7.0,9.0,5.0
545,213.0,53.0,4.0,156.0,70.0,5.7,2.0,1.0,5.0
546,411.0,164.0,82.0,165.0,106.0,8.9,4.0,10.0,1.0
547,283.0,92.0,42.0,149.0,145.0,7.4,6.0,6.0,8.0
548,534.0,22.0,43.0,469.0,36.0,7.6,6.0,8.0,10.0
549,94.0,22.0,23.0,49.0,140.0,8.0,3.0,10.0,2.0
550,410.0,22.0,48.0,340.0,93.0,6.8,9.0,7.0,9.0
551,512.0,165.0,76.0,271.0,23.0,6.9,7.0,5.0,3.0
552,596.0,18.0,121.0,457.0,40.0,5.7,8.0,7.0,10.0
553,592.0,88.0,125.0,379.0,83.0,5.1,9.0,3.0,9.0
554,533.0,220.0,129.0,184.0,60.0,8.7,2.0,9.0,3.0
555,316.0,56.0,39.0,221.0,121.0,6.1,9.0,3.0,2.0
556,75.0,9.0,1.0,65.0,13.0,7.0,6.0,10.0,1.0
557,560.0,230.0,93.0,237.0,147.0,6.8,10.0,3.0,2.0
558,165.0,76.0,33.0,56.0,141.0,6.4,4.0,1.0,5.0
559,406.0,22.0,112.0,272.0,127.0,8.5,3.0,8.0,8.0
560,502.0,243.0,14.0,245.0,34.0,7.2,5.0,7.0,1.0
561,516.0,166.0,35.0,315.0,82.0,6.7,4.0,9.0,4.0
562,184.0,40.0,5.0,139.0,10.0,8.0,2.0,10.0,4.0
563,377.0,186.0,19.0,172.0,142.0,8.4,2.0,9.0,6.0
564,452.0,218.0,24.0,210.0,81.0,8.4,9.0,2.0,10.0
565,480.0,101.0,19.0,360.0,81.0,7.3,1.0,6.0,9.0
566,247.0,117.0,4.0,126.0,25.0,8.9,9.0,4.0,6.0
567,84.0,41.0,7.0,36.0,66.0,7.0,10.0,9.0,6.0
568,231.0,50.0,62.0,119.0,132.0,4.2,4.0,5.0,9.0
569,99.0,7.0,0.0,92.0,104.0,6.6,5.0,2.0,4.0
570,211.0,87.0,14.0,110.0,38.0,5.4,10.0,1.0,2.0
571,411.0,81.0,61.0,269.0,137.0,6.3,6.0,5.0,3.0
572,531.0,95.0,121.0,315.0,107.0,7.1,10.0,4.0,1.0
573,548.0,263.0,6.0,279.0,66.0,8.6,9.0,5.0,9.0
574,553.0,231.0,30.0,292.0,108.0,4.1,8.0,3.0,7.0
575,509.0,109.0,140.0,260.0,15.0,6.4,10.0,4.0,2.0
576,565.0,250.0,112.0,203.0,135.0,8.5,6.0,10.0,10.0
577,124.0,7.0,15.0,102.0,86.0,4.7,9.0,4.0,10.0
578,496.0,171.0,55.0,270.0,57.0,6.1,3.0,1.0,2.0
579,121.0,50.0,25.0,46.0,74.0,6.1,10.0,1.0,5.0
580,341.0,15.0,18.0,308.0,14.0,6.8,9.0,8.0,1.0
581,111.0,46.0,4.0,61.0,11.0,7.4,1.0,7.0,7.0
582,523.0,46.0,37.0,440.0,98.0,6.4,6.0,8.0,8.0
583,236.0,70.0,4.0,162.0,84.0,5.7,6.0,2.0,1.0
584,572.0,95.0,108.0,369.0,74.0,6.0,1.0,5.0,3.0
585,76.0,13.0,21.0,42.0,68.0,6.7,7.0,10.0,3.0
586,303.0,117.0,48.0,138.0,20.0,6.0,6.0,1.0,9.0
587,200.0,16.0,5.0,179.0,72.0,4.7,6.0,1.0,9.0
588,291.0,89.0,65.0,137.0,49.0,7.4,2.0,7.0,9.0
589,492.0,189.0,26.0,277.0,75.0,8.4,2.0,10.0,5.0
590,420.0,198.0,94.0,128.0,120.0,7.4,4.0,3.0,2.0
591,214.0,104.0,6.0,104.0,36.0,7.1,7.0,2.0,2.0
592,547.0,171.0,161.0,215.0,32.0,5.0,10.0,3.0,4.0
593,349.0,71.0,71.0,207.0,103.0,5.1,4.0,9.0,4.0
594,541.0,202.0,130.0,209.0,85.0,8.4,7.0,1.0,6.0
595,377.0,18.0,18.0,341.0,34.0,6.4,2.0,9.0,8.0
596,188.0,25.0,6.0,157.0,32.0,7.2,10.0,7.0,8.0
597,600.0,250.0,114.0,236.0,26.0,8.3,3.0,9.0,8.0
598,70.0,8.0,14.0,48.0,27.0,7.2,2.0,1.0,8.0
599,476.0,102.0,130.0,244.0,18.0,6.3,6.0,5.0,7.0
600,91.0,35.0,7.0,49.0,10.0,6.1,10.0,7.0,6.0
601,332.0,81.0,63.0,188.0,125.0,8.9,8.0,2.0,6.0
602,599.0,247.0,153.0,199.0,50.0,4.3,6.0,7.0,9.0
603,151.0,60.0,39.0,52.0,18.0,7.5,9.0,6.0,5.0
604,595.0,295.0,123.0,177.0,144.0,5.1,8.0,9.0,9.0
605,551.0,230.0,38.0,283.0,148.0,5.9,4.0,8.0,10.0
606,582.0,251.0,81.0,250.0,79.0,4.6,2.0,4.0,6.0
607,81.0,19.0,11.0,51.0,20.0,4.5,8.0,2.0,10.0
608,525.0,234.0,68.0,223.0,134.0,7.3,2.0,8.0,1.0
609,302.0,76.0,30.0,196.0,13.0,7.7,3.0,1.0,7.0
610,60.0,8.0,16.0,36.0,71.0,4.9,6.0,1.0,9.0
611,209.0,0.0,60.0,149.0,52.0,5.8,2.0,8.0,3.0
612,364.0,67.0,92.0,205.0,50.0,4.6,7.0,7.0,10.0
613,350.0,2.0,39.0,309.0,23.0,8.1,7.0,4.0,6.0
614,159.0,41.0,2.0,116.0,33.0,6.2,2.0,7.0,2.0
615,303.0,107.0,67.0,129.0,141.0,8.2,5.0,7.0,8.0
616,326.0,154.0,18.0,154.0,38.0,7.3,3.0,3.0,7.0
617,82.0,4.0,7.0,71.0,49.0,8.7,10.0,1.0,9.0
618,263.0,20.0,41.0,202.0,137.0,4.7,4.0,8.0,7.0
619,246.0,26.0,31.0,189.0,129.0,5.6,6.0,1.0,9.0
620,572.0,76.0,66.0,430.0,127.0,6.9,3.0,7.0,5.0
621,529.0,243.0,103.0,183.0,50.0,7.9,3.0,5.0,2.0
622,390.0,84.0,13.0,293.0,42.0,8.1,10.0,2.0,6.0
623,183.0,0.0,4.0,179.0,51.0,5.7,10.0,7.0,1.0
624,474.0,117.0,29.0,328.0,129.0,7.0,7.0,10.0,4.0
625,275.0,120.0,0.0,155.0,138.0,7.5,2.0,6.0,3.0
626,170.0,63.0,27.0,80.0,81.0,4.4,3.0,7.0,1.0
627,277.0,58.0,16.0,203.0,139.0,8.1,1.0,7.0,5.0
628,551.0,187.0,8.0,356.0,99.0,5.7,10.0,7.0,9.0
629,594.0,154.0,87.0,353.0,30.0,6.2,10.0,8.0,10.0
630,257.0,12.0,33.0,212.0,67.0,5.8,1.0,7.0,1.0
631,524.0,224.0,11.0,289.0,30.0,8.7,2.0,3.0,3.0
632,342.0,2.0,81.0,259.0,85.0,7.9,7.0,1.0,4.0
633,447.0,211.0,37.0,199.0,140.0,5.5,5.0,9.0,2.0
634,539.0,229.0,58.0,252.0,117.0,8.5,10.0,10.0,9.0
635,83.0,6.0,1.0,76.0,39.0,6.2,10.0,4.0,3.0
636,151.0,30.0,16.0,105.0,13.0,6.1,1.0,9.0,3.0
637,536.0,203.0,46.0,287.0,141.0,7.6,5.0,2.0,4.0
638,483.0,157.0,78.0,248.0,96.0,8.6,10.0,2.0,1.0
639,227.0,66.0,47.0,114.0,138.0,5.9,4.0,9.0,2.0
640,556.0,93.0,112.0,351.0,112.0,7.2,7.0,3.0,9.0
641,535.0,101.0,156.0,278.0,146.0,8.1,6.0,7.0,4.0
642,65.0,31.0,1.0,33.0,146.0,5.3,7.0,5.0,10.0
643,523.0,119.0,134.0,270.0,39.0,8.6,6.0,6.0,10.0
644,93.0,46.0,5.0,42.0,111.0,7.8,4.0,8.0,2.0
645,569.0,34.0,120.0,415.0,106.0,5.8,9.0,1.0,9.0
646,438.0,164.0,73.0,201.0,27.0,6.2,10.0,3.0,9.0
647,189.0,85.0,36.0,68.0,126.0,4.6,10.0,2.0,4.0
648,497.0,234.0,111.0,152.0,111.0,7.8,10.0,4.0,2.0
649,104.0,39.0,23.0,42.0,47.0,8.9,9.0,8.0,7.0
650,303.0,102.0,12.0,189.0,56.0,7.5,1.0,6.0,8.0
651,131.0,60.0,37.0,34.0,143.0,5.2,10.0,4.0,8.0
652,380.0,116.0,29.0,235.0,57.0,6.4,7.0,1.0,3.0
653,515.0,157.0,16.0,342.0,138.0,5.8,4.0,8.0,1.0
654,140.0,5.0,22.0,113.0,69.0,8.3,6.0,10.0,3.0
655,136.0,14.0,15.0,107.0,62.0,5.0,9.0,8.0,3.0
656,280.0,38.0,65.0,177.0,143.0,6.9,1.0,8.0,10.0
657,268.0,71.0,7.0,190.0,141.0,5.4,2.0,3.0,3.0
658,139.0,26.0,0.0,113.0,57.0,5.4,4.0,8.0,4.0
659,110.0,49.0,0.0,61.0,141.0,6.5,9.0,5.0,7.0
660,200.0,53.0,50.0,97.0,143.0,5.2,8.0,7.0,2.0
661,463.0,132.0,134.0,197.0,46.0,6.2,4.0,1.0,8.0
662,430.0,8.0,78.0,344.0,70.0,5.4,5.0,8.0,7.0
663,199.0,38.0,59.0,102.0,91.0,8.6,3.0,8.0,5.0
664,257.0,43.0,47.0,167.0,91.0,5.6,4.0,1.0,5.0
665,157.0,28.0,21.0,108.0,52.0,4.3,4.0,7.0,6.0
666,156.0,54.0,3.0,99.0,27.0,5.3,10.0,4.0,8.0
667,415.0,39.0,8.0,368.0,33.0,4.3,8.0,3.0,7.0
668,207.0,76.0,56.0,75.0,47.0,8.9,9.0,1.0,2.0
669,596.0,96.0,88.0,412.0,90.0,8.5,10.0,8.0,2.0
670,207.0,71.0,39.0,97.0,142.0,4.2,8.0,1.0,1.0
671,411.0,183.0,39.0,189.0,84.0,7.1,3.0,5.0,7.0
672,184.0,21.0,1.0,162.0,22.0,5.8,1.0,8.0,3.0
673,193.0,15.0,41.0,137.0,41.0,6.3,5.0,3.0,9.0
674,335.0,65.0,36.0,234.0,118.0,6.8,9.0,2.0,9.0
675,546.0,127.0,88.0,331.0,28.0,6.1,10.0,7.0,5.0
676,107.0,41.0,11.0,55.0,77.0,4.3,7.0,3.0,5.0
677,215.0,31.0,34.0,150.0,68.0,8.0,6.0,2.0,5.0
678,243.0,6.0,55.0,182.0,122.0,7.2,2.0,9.0,8.0
679,571.0,133.0,141.0,297.0,74.0,8.5,1.0,9.0,7.0
680,561.0,248.0,137.0,176.0,34.0,5.6,9.0,9.0,8.0
681,254.0,49.0,38.0,167.0,62.0,8.2,7.0,5.0,10.0
682,324.0,46.0,73.0,205.0,72.0,8.0,5.0,3.0,9.0
683,103.0,4.0,16.0,83.0,94.0,6.3,7.0,6.0,3.0
684,383.0,92.0,95.0,196.0,135.0,8.8,8.0,7.0,7.0
685,551.0,182.0,57.0,312.0,48.0,4.7,1.0,6.0,7.0
686,504.0,39.0,105.0,360.0,54.0,8.3,5.0,10.0,9.0
687,264.0,71.0,26.0,167.0,110.0,6.3,2.0,6.0,6.0
688,215.0,56.0,41.0,118.0,68.0,6.0,7.0,9.0,9.0
689,259.0,88.0,31.0,140.0,124.0,5.2,7.0,1.0,1.0
690,463.0,34.0,50.0,379.0,44.0,6.0,9.0,8.0,8.0
691,430.0,186.0,81.0,163.0,19.0,4.6,7.0,1.0,2.0
692,302.0,46.0,57.0,199.0,51.0,5.3,10.0,4.0,3.0
693,125.0,27.0,24.0,74.0,149.0,7.2,5.0,2.0,1.0
694,537.0,27.0,77.0,433.0,61.0,6.0,9.0,1.0,4.0
695,230.0,54.0,33.0,143.0,131.0,4.2,7.0,2.0,9.0
696,489.0,231.0,51.0,207.0,76.0,7.5,6.0,8.0,4.0
697,220.0,50.0,65.0,105.0,31.0,6.3,10.0,3.0,10.0
698,501.0,148.0,40.0,313.0,69.0,5.9,9.0,9.0,4.0
699,328.0,90.0,42.0,196.0,81.0,6.1,8.0,6.0,9.0
700,171.0,71.0,37.0,63.0,41.0,4.5,8.0,4.0,5.0
701,337.0,112.0,54.0,171.0,18.0,5.7,2.0,5.0,7.0
702,343.0,4.0,19.0,320.0,135.0,6.9,1.0,3.0,3.0
703,248.0,45.0,73.0,130.0,110.0,5.3,6.0,10.0,1.0
704,61.0,13.0,16.0,32.0,74.0,5.3,10.0,10.0,10.0
705,435.0,5.0,122.0,308.0,143.0,4.9,7.0,4.0,3.0
706,542.0,104.0,91.0,347.0,10.0,4.8,3.0,8.0,9.0
707,172.0,1.0,21.0,150.0,89.0,8.3,10.0,1.0,1.0
708,362.0,36.0,26.0,300.0,105.0,4.5,2.0,7.0,7.0
709,561.0,36.0,164.0,361.0,142.0,5.9,6.0,7.0,4.0
710,269.0,109.0,30.0,130.0,150.0,8.3,10.0,6.0,3.0
711,277.0,86.0,25.0,166.0,147.0,7.2,4.0,7.0,5.0
712,261.0,28.0,73.0,160.0,77.0,5.5,7.0,5.0,8.0
713,428.0,58.0,12.0,358.0,137.0,7.1,3.0,10.0,4.0
714,236.0,85.0,58.0,93.0,59.0,8.6,7.0,2.0,9.0
715,175.0,62.0,12.0,101.0,66.0,6.2,1.0,4.0,9.0
716,231.0,22.0,52.0,157.0,62.0,8.4,2.0,3.0,9.0
717,230.0,34.0,56.0,140.0,71.0,7.5,3.0,1.0,3.0
718,137.0,48.0,12.0,77.0,60.0,8.3,9.0,4.0,9.0
719,418.0,105.0,56.0,257.0,43.0,6.5,8.0,7.0,8.0
720,108.0,50.0,26.0,32.0,36.0,7.8,1.0,3.0,7.0
721,372.0,163.0,13.0,196.0,57.0,7.7,8.0,5.0,8.0
722,95.0,30.0,22.0,43.0,60.0,5.3,1.0,8.0,7.0
723,198.0,68.0,36.0,94.0,14.0,5.0,4.0,3.0,4.0
724,255.0,77.0,37.0,141.0,60.0,8.5,6.0,2.0,10.0
725,311.0,42.0,79.0,190.0,68.0,7.8,3.0,10.0,5.0
726,206.0,89.0,49.0,68.0,46.0,7.4,8.0,2.0,10.0
727,469.0,165.0,106.0,198.0,142.0,4.4,10.0,7.0,7.0
728,415.0,88.0,107.0,220.0,84.0,4.8,4.0,3.0,7.0
